numero_siafi;codigo_orgao;unidade_orcamentaria_nome;data_registro_doc_empenho;numero_empenho;ano_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_credor;cnpj_cpf_credor_formatado;valor_pago_nao_processado;valor_pago_processado
9245686;2271;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;2021-12-14;914;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;61;SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;A DESINSETIZADORA E DESENTUPIDORA REAL TOX - LTDA - ME;19.859.107/0001-18;2652,5;0,0
9245709;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-02-25;141;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;53;TAXA DE INCENDIO;R & R AUTO CENTER LTDA;11.168.351/0001-22;4412,25;0,0
9245717;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;2021-06-30;228;2021;51;OBRAS E INSTALACOES;7;EXECUCAO DE OBRAS POR CONTRATO DE BENS NAO PATRIMONIAVEIS;83;NOTIFICACAO DE INFRACAO DE TRANSITO FUNTRANS;CCR CONSTRUCOES CIVIS E RODOVIARIAS LTDA;01.729.892/0001-29;301817,64;0,0
9245721;2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;2021-01-25;76;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;WF TECNOLOGIA CIENTIFICA LTDA;09.524.545/0001-71;42578,45;0,0
9245730;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-02-22;134;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;27;TAXA DE SEGURANCA PUBLICA;MARLUS MENDES BATISTA -ME;06.907.493/0001-24;6857,49;6857,49
9245730;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-12-30;1570;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;53;TAXA DE INCENDIO;MARLUS MENDES BATISTA -ME;06.907.493/0001-24;13714,98;0,0
9245735;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-08-02;59;2021;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;27;TAXA DE SEGURANCA PUBLICA;APAC DE BELO HORIZONTE;26.145.510/0001-40;0,0;1683790,24
9245742;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-01-27;85;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;STAR TEC COMERCIO E SERVICOS ELETRONICOS LTDA;32.447.921/0001-93;10209,54;0,0
9245742;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-01-27;86;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;10;RECURSOS ORDINARIOS;STAR TEC COMERCIO E SERVICOS ELETRONICOS LTDA;32.447.921/0001-93;2469,69;0,0
9245742;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-02-22;234;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;73;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM A UNIAO E SUAS ENTIDADES.;STAR TEC COMERCIO E SERVICOS ELETRONICOS LTDA;32.447.921/0001-93;2562,36;0,0
9245742;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-03-08;332;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;STAR TEC COMERCIO E SERVICOS ELETRONICOS LTDA;32.447.921/0001-93;6481,4;0,0
9245742;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-03-08;333;2021;37;LOCACAO DE MAO-DE-OBRA;1;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;STAR TEC COMERCIO E SERVICOS ELETRONICOS LTDA;32.447.921/0001-93;2907,31;0,0
9245749;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;2021-09-14;284;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;75;SERVICO DE GERENCIAMENTO, SUPERVISAO E FISCALIZACAO DE SERVICOS;60;RECURSOS DIRETAMENTE ARRECADADOS;SYSTRA ENGENHARIA E CONSULTORIA LTDA;52.635.422/0001-37;104628,14;0,0
9245754;1191;SECRETARIA DE ESTADO DE FAZENDA;2021-01-22;17;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;10;RECURSOS ORDINARIOS;AMC INFORMATICA LTDA;62.541.735/0001-80;42201,27;15916,15
9245756;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-06-01;1609;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;8;PUBLICACAO E DIVULGACAO;10;RECURSOS ORDINARIOS;W & M PUBLICIDADE LTDA -EPP;01.527.405/0001-45;3600,0;0,0
9245770;4291;FUNDO ESTADUAL DE SAUDE;2021-02-24;17;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;UP TECH ELEVADORES E AR CONDICIONADO LTDA;23.499.696/0001-48;400,0;0,0
9245772;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2020-07-02;1916;2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;8;PUBLICACAO E DIVULGACAO;10;RECURSOS ORDINARIOS;SILK BRINDES COMUNICACAO VISUAL, COMERCIO, SERVICOS E TELECOMUNICACOES;19.814.481/0001-05;1211,7;0,0
9245772;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-06-18;1732;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;8;PUBLICACAO E DIVULGACAO;10;RECURSOS ORDINARIOS;SILK BRINDES COMUNICACAO VISUAL, COMERCIO, SERVICOS E TELECOMUNICACOES;19.814.481/0001-05;7709,95;0,0
9245799;4291;FUNDO ESTADUAL DE SAUDE;2020-04-17;893;2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;29;SERVICOS DE SAUDE PRESTADOS POR PESSOA JURIDICA;10;RECURSOS ORDINARIOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTA VITORIA MG;23.096.506/0001-41;0,0;435,14
9245930;4291;FUNDO ESTADUAL DE SAUDE;2020-04-17;858;2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;29;SERVICOS DE SAUDE PRESTADOS POR PESSOA JURIDICA;10;RECURSOS ORDINARIOS;ASSOCIACAO DE PAIS E AMIGOS EXCEPCIONAIS DE MUTUM;02.998.992/0001-13;0,0;157,58
9245936;4291;FUNDO ESTADUAL DE SAUDE;2020-04-17;871;2020;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;29;SERVICOS DE SAUDE PRESTADOS POR PESSOA JURIDICA;10;RECURSOS ORDINARIOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PASSOS;17.921.537/0001-97;0,0;1525,22
9245951;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-02-12;171;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;62;SERVICOS DE VIGILANCIA OSTENSIVA;10;RECURSOS ORDINARIOS;AJG VIGILANCIA LTDA;23.520.482/0001-06;43428,88;0,0
9245951;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-02-15;189;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;62;SERVICOS DE VIGILANCIA OSTENSIVA;10;RECURSOS ORDINARIOS;AJG VIGILANCIA LTDA;23.520.482/0001-06;37416,0;0,0
9245957;1501;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2021-02-24;58;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;1420,88;1399,06
9245957;1501;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2021-03-10;92;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;275,71;0,0
9245960;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-02-24;1;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;27;TAXA DE SEGURANCA PUBLICA;HR REFEICOES LTDA;05.905.254/0001-72;74393,39;0,0
9245984;1511;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2021-05-31;8;2021;36;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;11;LOCACAO DE BENS IMOVEIS;10;RECURSOS ORDINARIOS;RENATO PERIM;040.440.756/03;5851,56;0,0
9245984;1511;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2021-05-31;9;2021;36;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA;11;LOCACAO DE BENS IMOVEIS;10;RECURSOS ORDINARIOS;SILVERIO DE OLIVEIRA CHAVES FILHO;941.306.556/04;1718,0;0,0
9245995;1401;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2021-05-04;265;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;18;REPAROS DE VEICULOS;53;TAXA DE INCENDIO;ELETROAUTO LTDA;23.409.634/0001-06;3380,7;897,95
9246006;2011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;2021-01-27;17;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;COOK EMPREENDIMENTOS EM ALIMENTACAO COLETIVA LTDA.;16.654.626/0001-51;14835,34;0,0
9246006;2011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;2021-01-27;19;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;COOK EMPREENDIMENTOS EM ALIMENTACAO COLETIVA LTDA.;16.654.626/0001-51;28409,84;0,0
9246006;2011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;2021-10-22;2331;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;COOK EMPREENDIMENTOS EM ALIMENTACAO COLETIVA LTDA.;16.654.626/0001-51;915205,36;0,0
9246024;2321;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;2021-01-28;12;2021;33;PASSAGENS E DESPESAS COM LOCOMOCAO;5;SERVICOS DE TRANSPORTES DE PASSAGEIROS, FRETAMENTO E LOCACAO PES JURID;10;RECURSOS ORDINARIOS;MEDICAL SAVE LOCACAO DE AMBULANCIAS LTDA;12.163.266/0001-34;438,6;0,0
9246028;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-03-24;1118;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;UP TECH ELEVADORES E AR CONDICIONADO LTDA;23.499.696/0001-48;2216,66;2216,66
9246028;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-04-20;1293;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;UP TECH ELEVADORES E AR CONDICIONADO LTDA;23.499.696/0001-48;900,0;900,0
9246028;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-06-14;1675;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;UP TECH ELEVADORES E AR CONDICIONADO LTDA;23.499.696/0001-48;1200,0;13200,0
9246028;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2021-11-10;3088;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;UP TECH ELEVADORES E AR CONDICIONADO LTDA;23.499.696/0001-48;2000,0;16000,0
9246054;2351;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;2021-01-26;27;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;3;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;10;RECURSOS ORDINARIOS;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM;16.636.540/0001-04;61557,74;0,0
9246061;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-02-18;5;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;10;RECURSOS ORDINARIOS;ORGANIZACOES NUTRI DE REFEICOES COLETIVAS LTDA;71.139.406/0001-06;325172,03;0,0
9246061;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-07-13;18;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;3;FORNECIMENTO DE ALIMENTACAO;27;TAXA DE SEGURANCA PUBLICA;ORGANIZACOES NUTRI DE REFEICOES COLETIVAS LTDA;71.139.406/0001-06;65572,13;0,0
9246300;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-08-10;1941;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;ALGAR TELECOM S/A;71.208.516/0001-74;26,92;0,0
9247072;2301;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;2021-02-26;69;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;358,31;0,0
9247075;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-12-28;10;2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;0,0;245165,02
9247075;1501;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2021-04-29;79;2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;0,0;919773,03
9247075;4291;FUNDO ESTADUAL DE SAUDE;2021-05-19;9;2021;37;LOCACAO DE MAO-DE-OBRA;3;LOCACAO DE SERVICOS DE CONSERVACAO E LIMPEZA REALIZADOS PELA MGS;10;RECURSOS ORDINARIOS;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;33.224.254/0001-42;0,0;299133,66
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;204;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;157,68;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;205;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;22,56;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;206;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;22,56;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;207;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;45,12;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;208;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;22,56;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;209;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;45,12;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;210;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;90,16;0,0
9247082;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;2021-03-02;211;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;45,12;0,0
9247088;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-03-18;26;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;TELEFONICA BRASIL S.A.;02.558.157/0009-10;28054,1;0,0
9247089;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-03-18;25;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;OI MOVEL S.A. - EM RECUPERACAO JUDICIAL;05.423.963/0001-11;318,39;0,0
9247092;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-03-19;27;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;TIM S A;02.421.421/0001-11;4945,48;4027,01
9247101;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;2021-01-22;18;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;47,58;0,0
9247101;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;2021-02-26;201;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;54,17;0,0
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-01-20;4;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;64,51;0,0
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-02-08;3;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;670,33;0,0
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-02-09;5;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;0,0;10298,28
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-02-24;7;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;125,81;0,0
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-02-26;16;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;41,36;0,0
9247110;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-09-10;1326;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;759,23;0,0
9247111;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-03-18;23;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;ALGAR TELECOM S/A;71.208.516/0001-74;185,77;0,0
9247125;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-01-22;7;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;62;SERVICOS DE VIGILANCIA OSTENSIVA;10;RECURSOS ORDINARIOS;SUPERSEEGS SEGURANCA ELETRONICA LTDA -ME;12.272.812/0001-75;940,0;0,0
9247127;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-01-25;38;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;59;SERVICOS SANITARIOS E TRATAMENTO DE RESIDUOS;10;RECURSOS ORDINARIOS;MENDES JUNIOR SOLUCOES AMBIENTAIS LTDA;09.339.471/0001-01;5836,54;4393,58
9247130;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;2021-02-03;100;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;59;SERVICOS SANITARIOS E TRATAMENTO DE RESIDUOS;10;RECURSOS ORDINARIOS;MENDES JUNIOR SOLUCOES AMBIENTAIS LTDA;09.339.471/0001-01;1194,27;0,0
9247137;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-03-11;126;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;19;LOCACAO DE MAQUINAS E EQUIPAMENTOS;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;DIEX DISTRIBUIDORA, ATACADISTA, IMPORTADORA, EXPORTADORA DE MEDICAMENT;08.798.468/0002-66;6000,0;0,0
9247137;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2021-04-06;288;2021;30;MATERIAL DE CONSUMO;13;MATERIAIS DE LABORATORIO E PRODUTOS QUIMICOS EM GERAL;49;CONTRIBUICAO PATRONAL DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;DIEX DISTRIBUIDORA, ATACADISTA, IMPORTADORA, EXPORTADORA DE MEDICAMENT;08.798.468/0002-66;1980,0;0,0
9247139;2011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;2021-01-21;4;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;20;LOCACAO DE BENS IMOVEIS;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;SERGIO CALAIS IMOVEIS LTDA;05.382.164/0001-44;1286,15;0,0
9247143;1261;SECRETARIA DE ESTADO DE EDUCACAO;2021-03-18;24;2021;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;4;SERVICO DE TELECOMUNICACAO;10;RECURSOS ORDINARIOS;CLARO S.A.;40.432.544/0001-47;15879,63;0,0
9247144;1511;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;2021-01-27;4;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS;LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECN;63.067.904/0002-35;2968,38;0,0
9247145;2011;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;2021-01-21;5;2021;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;20;LOCACAO DE BENS IMOVEIS;50;CONTRIBUICAO DO SERVIDOR DO ESTADO AOS INSTITUTOS DE PREVIDENCIA;ORGANIZACOES ALVI LTDA;71.068.969/0001-42;2999,99;0,0
